,title,date
299," 푸들커플 [푸들커플] 20시간 굶고 먹는 뿌링클, 뿌링 치즈볼, 뿌링 핫도그ㅋㅋㅋ레알 미친맛.. 소연언니는 너무 이쁘고 본형오빠는 너무 잘생겼어용ㅠ 제가 제일 좋아하는 환상에 커플 이예용 ㅜ❤️❤️",2020-07-07
300," 푸들커플 [푸들커플] 20시간 굶고 먹는 뿌링클, 뿌링 치즈볼, 뿌링 핫도그ㅋㅋㅋ레알 미친맛.. 굶다가 많이 먹으면 더 찔수 있으니까 평소에 조금씩 많이 드세용 건강에 피해가지 않게 든든히 챙겨 먹고용",2020-07-07
301," 푸들커플 [푸들커플] 20시간 굶고 먹는 뿌링클, 뿌링 치즈볼, 뿌링 핫도그ㅋㅋㅋ레알 미친맛.. 아니.. 원래도 존잘존예 였는데..다이어트하시니까 존잘존예를 넘어서 그냥 여신남신이잖아ㅠㅠㅠㅠㅠㅠ근데 성격도 너무 귀여우시구ㅠㅠ시험기간이지만 보러왔어요..ㅠㅠ",2020-07-07
302," 푸들커플 [푸들커플] 20시간 굶고 먹는 뿌링클, 뿌링 치즈볼, 뿌링 핫도그ㅋㅋㅋ레알 미친맛.. 뿌링클 치킨 맛있겠다.ㅠㅠ
소연이 언니, 본형이 오빠 사랑해요~💕",2020-07-07
303," 푸들커플 [푸들커플] 20시간 굶고 먹는 뿌링클, 뿌링 치즈볼, 뿌링 핫도그ㅋㅋㅋ레알 미친맛.. 본형님 살빠지셔서 그런가 얼굴이 완전 조각 미남이 되셨어요 😍😍 ㅠㅠ 소연님도 볼이 쏙 ! 들어가시고 전에도 예쁘셨지만 뭔가 더더 천사얼굴(?)이 되신 느낌이랄까?  🥰🥰😭",2020-07-07
304," 푸들커플 [푸들커플] 20시간 굶고 먹는 뿌링클, 뿌링 치즈볼, 뿌링 핫도그ㅋㅋㅋ레알 미친맛.. 1:55 본형님이 달라고 하시는 거 같은뎅ㅋㅋㅋ",2020-07-07
305," 푸들커플 [푸들커플] 20시간 굶고 먹는 뿌링클, 뿌링 치즈볼, 뿌링 핫도그ㅋㅋㅋ레알 미친맛.. 1:47 본형님 왜이리 얼굴을 가까이 가져다대세요 ㅋㅋㅋㅋ... 보는사람은 너무 부담스럽..워요....",2020-07-07
306," 코저트 Cossert BHC 뿌링사이드 뿌링핫도그 뿌링치즈볼 먹방 Dessert Mukbang 코저트님 따라해봤다가 뿌링치즈볼3개,뿌링핫도그2개,뿌링치즈스틱3개 먹고 포기.....후.....속이 안좋아요ㅜㅜㅜ..진짜 대단하세요,",2020-06-19
307, 코저트 Cossert BHC 뿌링사이드 뿌링핫도그 뿌링치즈볼 먹방 Dessert Mukbang 언냐 옷소리가 넘모 커요,2020-06-19
308," 코저트 Cossert BHC 뿌링사이드 뿌링핫도그 뿌링치즈볼 먹방 Dessert Mukbang 3:36 치즈볼 손잡이 만드는거 국룰,,,",2020-06-19
309," 코저트 Cossert BHC 뿌링사이드 뿌링핫도그 뿌링치즈볼 먹방 Dessert Mukbang 먹방으로 볼 땐 뿌링핫도그가 큰줄알았지,, 실제로 먹을라고 시켜보니까 걍 한입꺼리도안됨,,ㅠ",2020-06-19
310, 코저트 Cossert BHC 뿌링사이드 뿌링핫도그 뿌링치즈볼 먹방 Dessert Mukbang 솔직히 뿌링소스 처음에는 시방 치킨에 이게 뭔짓이여했는데 먹다보니 없으면안됨,2020-06-19
311, 코저트 Cossert BHC 뿌링사이드 뿌링핫도그 뿌링치즈볼 먹방 Dessert Mukbang 아니 진심 나는 저렇게 먹고 살 안찌는 것보단 피부트러블 안 나는거랑 변비 안 걸리시는 게 신기함 저런 음식들은 섬유질이 없자나요.... 근데 어떻게 얼굴 때깔은 자연식물식 한 후광이지....???,2020-06-19
312, 코저트 Cossert BHC 뿌링사이드 뿌링핫도그 뿌링치즈볼 먹방 Dessert Mukbang 이분은진짜 오버해서 먹지도않고 억지로먹는거같지도않아서 편하게보게됨ㅜㅠㅠ,2020-06-19
313, 코저트 Cossert BHC 뿌링사이드 뿌링핫도그 뿌링치즈볼 먹방 Dessert Mukbang 옷소리가 너무 사각사각해요....,2020-06-19
314, 코저트 Cossert BHC 뿌링사이드 뿌링핫도그 뿌링치즈볼 먹방 Dessert Mukbang 이분 살 왜 안찌시는걸까요 먹고 소화시키고 바로 윤동가시나,2020-06-19
315, 코저트 Cossert BHC 뿌링사이드 뿌링핫도그 뿌링치즈볼 먹방 Dessert Mukbang For a hot minute I thought you were Dorothy,2020-06-19
316, 코저트 Cossert BHC 뿌링사이드 뿌링핫도그 뿌링치즈볼 먹방 Dessert Mukbang 服が擦れる音が気になる,2020-06-19
317, 코저트 Cossert BHC 뿌링사이드 뿌링핫도그 뿌링치즈볼 먹방 Dessert Mukbang 뿌링클 진짜 맛있죠 ㅠ 잘보고가요><  근데 오늘따라 옷이 쓸리는 소리인가?? 마이크에 뭔가 쓸리는 소리가 크게 들려서 조금 아쉬웠어요 ㅠ 하지만 ㅠ 뿌링클이라 너무 좋네요,2020-06-19
318, 코저트 Cossert BHC 뿌링사이드 뿌링핫도그 뿌링치즈볼 먹방 Dessert Mukbang Where is Patrick's eyes??!! 😂😂,2020-06-19
319, 코저트 Cossert BHC 뿌링사이드 뿌링핫도그 뿌링치즈볼 먹방 Dessert Mukbang 진짜 뻥 안치고 최소 침 100번 삼킨듯,2020-06-19
320," 코저트 Cossert BHC 뿌링사이드 뿌링핫도그 뿌링치즈볼 먹방 Dessert Mukbang 이상하게 언니가 먹으면 다 커보여요,,,",2020-06-19
321, 코저트 Cossert BHC 뿌링사이드 뿌링핫도그 뿌링치즈볼 먹방 Dessert Mukbang 어떻게 저렇게 많이 먹는데 안 물릴 수 있져...?!?!,2020-06-19
322, 코저트 Cossert BHC 뿌링사이드 뿌링핫도그 뿌링치즈볼 먹방 Dessert Mukbang 언니이잉❤️ 중국당면 떡볶이에 넣어서 먹어주세용!🧡 중당 소리 너무 좋구 ㅜ 언니가 먹어주면 너무 좋구 ㅠ💛,2020-06-19
323, 코저트 Cossert BHC 뿌링사이드 뿌링핫도그 뿌링치즈볼 먹방 Dessert Mukbang 見た目は味が濃い感じに見えますが、凄く美味しそう❤️❤ソースもたっぷりつけてやみつきになりそうです😆,2020-06-19
324," 핏블리 FITVELY 지방맛을 알아버린 헬스트레이너.. 마요네즈+닭발+투썸 아이스박스 케익먹방 분명한건 행복해 보이신다는 겁니다. 억지로 먹는것도 아니고, 목적을 위해 절제하며 살았던 시간을 넘어 맛이라는 쾌락을 알아버린 마치 알에서 깨어난 공룡같네요🦖🦖",2020-10-08
325, 핏블리 FITVELY 지방맛을 알아버린 헬스트레이너.. 마요네즈+닭발+투썸 아이스박스 케익먹방 햇반 옆에 계속 있는거 개웃기네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 애착인형인줄,2020-10-08
326, 핏블리 FITVELY 지방맛을 알아버린 헬스트레이너.. 마요네즈+닭발+투썸 아이스박스 케익먹방 저거먹고 얼마나 쇠질을 해야할지 암담합니다,2020-10-08
327," 핏블리 FITVELY 지방맛을 알아버린 헬스트레이너.. 마요네즈+닭발+투썸 아이스박스 케익먹방 먹방 조회수가 잘나오는 이유 
=

-운동영상은 10번을 봐도 1번 실천 안함",2020-10-08
328, 핏블리 FITVELY 지방맛을 알아버린 헬스트레이너.. 마요네즈+닭발+투썸 아이스박스 케익먹방 일부 먹방유튜버들은 정말 의무적으로 먹는 느낌을 받을 때가 있지만 이분은 정말 먹을때마다 행복해보여서 기분이 좋다...,2020-10-08
329," 핏블리 FITVELY 지방맛을 알아버린 헬스트레이너.. 마요네즈+닭발+투썸 아이스박스 케익먹방 4:01 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
아니 그렇게까지 맛있냐곸ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
우와를 몇번 하시는거에욬ㅋㅋㅋㅋㅋㅋ
칼로리보고 미치.. 미친거 아냐? 하는것도 웃김ㅋㅋㅋㅋ",2020-10-08
330," 핏블리 FITVELY 지방맛을 알아버린 헬스트레이너.. 마요네즈+닭발+투썸 아이스박스 케익먹방 최종보스는 한식이건만....아직도 한식에 발을 안담그셨네 갈비찜,김치찌개 비빔밥도 도전해보세요 탄수화물,나트륨 조합이 최종보스임",2020-10-08
331, 핏블리 FITVELY 지방맛을 알아버린 헬스트레이너.. 마요네즈+닭발+투썸 아이스박스 케익먹방 저는 그릇이랑 수저빼고 다 먹는다고 자부했지만 끝내 못 먹겠는 음식이 닭발이랑 개불인데 그래도 치즈볼님은 밥으로 감싸서라도 드신거 또 봐도 대단하네요👍,2020-10-08
332, 핏블리 FITVELY 지방맛을 알아버린 헬스트레이너.. 마요네즈+닭발+투썸 아이스박스 케익먹방 4:00 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ진짜 맛잘알분들이 알려주나보당 투썸에서 존맛 투탑인 케익으로 사셨넹 ㅋㅋㅋㅋㅋㅋㅋ,2020-10-08
333, 핏블리 FITVELY 지방맛을 알아버린 헬스트레이너.. 마요네즈+닭발+투썸 아이스박스 케익먹방 곱창!!!!! 곱창을 드셔야합니다 그대 야곱을 아십니까아!?!?!??!?!?!?!?!,2020-10-08
334," 핏블리 FITVELY 지방맛을 알아버린 헬스트레이너.. 마요네즈+닭발+투썸 아이스박스 케익먹방 i translated your comment 
and it says this in English
If the cheese ball is a dumbbell, the ice box is a barbell, and that is also an elastic rod..🥺❣

Please recommend a cake that will open your eyes to the fat taste, senpai❣",2020-10-08
335," 핏블리 FITVELY 지방맛을 알아버린 헬스트레이너.. 마요네즈+닭발+투썸 아이스박스 케익먹방 분명히 치즈볼 먹는 사람이라고 알고 왔는데
왜 채널 보다보면 내가 스쿼트 하고 있는지 알려줄 사람!
휴.... 채널에 누가 떡볶이 넣은 듯, 단짠 지대로다!",2020-10-08
336, 핏블리 FITVELY 지방맛을 알아버린 헬스트레이너.. 마요네즈+닭발+투썸 아이스박스 케익먹방 핏블리님이 와 하면서 감탄하면거 먹을때 왠지 내가 더 기분이 좋아진닼ㅋㅋㅋㅋㅋㅋㅋㅋ 진짜 너무 맛있게 드셔ㅠㅠㅠㅠㅠㅠ,2020-10-08
337, 핏블리 FITVELY 지방맛을 알아버린 헬스트레이너.. 마요네즈+닭발+투썸 아이스박스 케익먹방 형님 다이어트중에 형 방송보면서 대리만족중이에요 화이팅~,2020-10-08
338, 핏블리 FITVELY 지방맛을 알아버린 헬스트레이너.. 마요네즈+닭발+투썸 아이스박스 케익먹방 ㅋ ㅋㅋㅋ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅋ 그 어떤 먹방 비제이도 이렇게 행복하게는 못 먹을 거 같은데 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 이분은 거의 케잌 한입에 천상계를 다녀오시네 ㅋㅋㅋㅋ,2020-10-08
339," 핏블리 FITVELY 지방맛을 알아버린 헬스트레이너.. 마요네즈+닭발+투썸 아이스박스 케익먹방 i am here!
first English comment again!",2020-10-08
340, 핏블리 FITVELY 지방맛을 알아버린 헬스트레이너.. 마요네즈+닭발+투썸 아이스박스 케익먹방 5:30 진심이냐고ㅋㅋㅋㅋㅋㅋ 진짜 이밤에 육성으로 빵터졌넼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2020-10-08
341, 핏블리 FITVELY 지방맛을 알아버린 헬스트레이너.. 마요네즈+닭발+투썸 아이스박스 케익먹방 4:43   덤벨과 바벨.... 미친 비유다,2020-10-08
342, 샐둥ssaldong [샐둥]치킨집 알바생의 하루(feat.bhc치즈볼) 영상이 점점 업그레이드 되네유? 잼나용^^ 가서 뿌링클 먹고싶닭ㄱㄱㄱ,2020-05-17
343, 샐둥ssaldong [샐둥]치킨집 알바생의 하루(feat.bhc치즈볼) 치즈볼 그냥 먹어두 돼요 ??,2020-05-17
344, 샐둥ssaldong [샐둥]치킨집 알바생의 하루(feat.bhc치즈볼) BHC 치즈볼만 포장할 수 있나요 ?,2020-05-17
345, 샐둥ssaldong [샐둥]치킨집 알바생의 하루(feat.bhc치즈볼) 치즈볼은 사랑이죠😐😐😐😐👍,2020-05-17
346, 샐둥ssaldong [샐둥]치킨집 알바생의 하루(feat.bhc치즈볼) 반지는 좀 비위생적이네요,2020-05-17
347," 샐둥ssaldong [샐둥]치킨집 알바생의 하루(feat.bhc치즈볼) 헉스,,,,,저는 다른 치킨집에서 포장하고 전화주문만 받는데... 그러면서 사장 욕 개많이 하는데.... 감사해야겠네요,,,,",2020-05-17
348, 율이 Yulii 안녕 치즈볼! 오랜만이야!!!! 1:46 ㄱ..귀여워ㅓ..,2019-11-30
349, 율이 Yulii 안녕 치즈볼! 오랜만이야!!!! 0:49 귀엽당........,2019-11-30
350, 율이 Yulii 안녕 치즈볼! 오랜만이야!!!! 인간 치즈같아..머리카락도 하얗고 치즈볼 좋아하고ㅋㅋㅋ 율이 피는 아마 치즈로 되어있을꺼야,2019-11-30
351," 율이 Yulii 안녕 치즈볼! 오랜만이야!!!! 1:49 
떡의 느낌이 강해 하는데 그 강해 말투가 너무 귀엽다ㅠㅠ",2019-11-30
352, 율이 Yulii 안녕 치즈볼! 오랜만이야!!!! 1:33 꿀호떡 한입씩 베어 물때마다 너무 귀여우시다 ㅜㅜㅜㅜ,2019-11-30
353, 율이 Yulii 안녕 치즈볼! 오랜만이야!!!! 3:25 너무 귀여워❤️❤️❤️❤️,2019-11-30
354, 율이 Yulii 안녕 치즈볼! 오랜만이야!!!! 1:45,2019-11-30
355, 율이 Yulii 안녕 치즈볼! 오랜만이야!!!! 0:40 한입 베어무는거 너무 귀엽다,2019-11-30
356," 율이 Yulii 안녕 치즈볼! 오랜만이야!!!! 0:42 즈볼 첫입
1:31 꿀호          떡 첫입 ☆☆☆
1:38 비유법의 신세대
2:19 뿌링 핫도그 첫입",2019-11-30
357, 율이 Yulii 안녕 치즈볼! 오랜만이야!!!! 그냥 꾸로떠기 꿀-호-떡↘️이면 이거는 꿀-호-똑‼️,2019-11-30
358, 율이 Yulii 안녕 치즈볼! 오랜만이야!!!! 1:45 3:27 왤케 귀여운거야ㅋㅋㅋㅋㅋ,2019-11-30
359, 율이 Yulii 안녕 치즈볼! 오랜만이야!!!! 꾸루 .. 떡  !̆̈ ⍤⃝𓂭런 늨낌 ? 개귀엽다공 ㅋㄹㅋㄹㅋㄱㅋㄱㅋㄱㅋㅋㅋㅋ,2019-11-30
360, 율이 Yulii 안녕 치즈볼! 오랜만이야!!!! 0:50초에 치즈볼먹는거왜그렇게귀여워요? 역시치즈볼하면 하율이지,2019-11-30
361, 율이 Yulii 안녕 치즈볼! 오랜만이야!!!! 2:55 긴 소시지가 아니라 핫도그?!,2019-11-30
362, 율이 Yulii 안녕 치즈볼! 오랜만이야!!!! 3:43 이게 자신감? (잣인감?),2019-11-30
363, 율이 Yulii 안녕 치즈볼! 오랜만이야!!!! 율이언니랑 치즈볼은 절대로 뗄 수 없는 관계...♡ 그게 바로 사랑,2019-11-30
364, 율이 Yulii 안녕 치즈볼! 오랜만이야!!!! 언니 에쉬그레이도 해주세요ㅠㅠ 너무이쁘다유ㅠ,2019-11-30
365, 율이 Yulii 안녕 치즈볼! 오랜만이야!!!! 1:45 꿀호.....떠억!!!!!!,2019-11-30
366," 토깽이네 남편 순금 결혼반지 갈아서 치즈볼에 뿌려줬더니 반응이?! 2단 몰카 도전!ㅣ토깽이네 아...토니님..눈치 빠르시네...
나린이 너리 넘 귀엽귀엽 토깽이네1호팬
손!!!!!✋✋✋✋✋✋✋✋✋✋✋✋✋",2020-05-13
367," 토깽이네 남편 순금 결혼반지 갈아서 치즈볼에 뿌려줬더니 반응이?! 2단 몰카 도전!ㅣ토깽이네 토깽이네 진짜 재밌어요~!!❤❤
토깽이네 나올때마다 느끼는거에요~!!!!!❗❗❗❗❗❗❗❗❗❗👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍",2020-05-13
368," 토깽이네 남편 순금 결혼반지 갈아서 치즈볼에 뿌려줬더니 반응이?! 2단 몰카 도전!ㅣ토깽이네 진짜웃기네요.토깽님
사 랑 해 요",2020-05-13
369, 토깽이네 남편 순금 결혼반지 갈아서 치즈볼에 뿌려줬더니 반응이?! 2단 몰카 도전!ㅣ토깽이네 아ㅋㅋㅋㅋㅋㅋ 진쫘 꿀잼 ㅋㅋㅋㅋ,2020-05-13
370, 토깽이네 남편 순금 결혼반지 갈아서 치즈볼에 뿌려줬더니 반응이?! 2단 몰카 도전!ㅣ토깽이네 0:08  둘다 너무 귀욥 ㅋㅋㅋㅋ,2020-05-13
371, 토깽이네 남편 순금 결혼반지 갈아서 치즈볼에 뿌려줬더니 반응이?! 2단 몰카 도전!ㅣ토깽이네 2:03 손 딲으셨쮸!? (오타아님 일부로 한거임),2020-05-13
372, 토깽이네 남편 순금 결혼반지 갈아서 치즈볼에 뿌려줬더니 반응이?! 2단 몰카 도전!ㅣ토깽이네 아앙ㅇㅜㅜ나린이랑 다린이는 넘 귀엽굼 토깽님은 너무 이뿌시구 토니님은 너무 웃기고 멋지시는지ㅜㅜ 토깽이네분들 너무 시랑해요 제가 옆에서 항상 응원할게요☺️☺️그리고 나린아 너 머리가 넘무 귀여웡!!!!!!!!>-<사랑해요 토깽 가족!!~~제가 사촌동생한테 구독하라고 할게욥ㅎㅎ엄마폰도 아빠 폰 도 할수있음 하겠슴당!!😅😅,2020-05-13
373," 토깽이네 남편 순금 결혼반지 갈아서 치즈볼에 뿌려줬더니 반응이?! 2단 몰카 도전!ㅣ토깽이네 저오랜만네토깽이네보네요^^~저안본사이에더재미있어졌네요^^~
토니님몰카계속됩니다^^~토깽이네 구독자도많아졌네요^^~토니님화가많이나셨나요 ㅋㅋㅋ
토깽이네 화이팅",2020-05-13
374," 토깽이네 남편 순금 결혼반지 갈아서 치즈볼에 뿌려줬더니 반응이?! 2단 몰카 도전!ㅣ토깽이네 제가  마트에 가서 제핸드폰으로는 이걸보지못해 지금보는데요.그래도 엄마폰으로는 봤어요.토깽이네 팬인데 정말 미안해요.미안할걸 뒤로 하고 이번에도 좋은영상 보내주셔서감사해요.그리고 전 토깽이네영상을 안올리는날이 젤 슬퍼요.항상이렇게 화목한 가족일상,또는 재밌는 가족영상 올려주셔서 감사합니다.사랑해요.😍토깽님 토니님 나다린 코로나 조심하세요.사랑해요.토깽이네 팬 민주올림 나다린 사랑해❤❤",2020-05-13
375, 토깽이네 남편 순금 결혼반지 갈아서 치즈볼에 뿌려줬더니 반응이?! 2단 몰카 도전!ㅣ토깽이네 역시 토니 몰카가 재일 재미있지!♡♡ ㅋㅋㅋㅋㅌㅋㅌㅋㅌㅌㅌㅌㅌㅋㅋㅋㅋㅋㅌㅋㅌㅋㅋㅋ,2020-05-13
376, 토깽이네 남편 순금 결혼반지 갈아서 치즈볼에 뿌려줬더니 반응이?! 2단 몰카 도전!ㅣ토깽이네 나린이 뿌까머리 넘 기엽자나요오ㅠ♡♡,2020-05-13
377, 토깽이네 남편 순금 결혼반지 갈아서 치즈볼에 뿌려줬더니 반응이?! 2단 몰카 도전!ㅣ토깽이네 아 진짜 너무 늦었너 큼큼 죄송 합니다.ㅠㅠ,2020-05-13
378," 토깽이네 남편 순금 결혼반지 갈아서 치즈볼에 뿌려줬더니 반응이?! 2단 몰카 도전!ㅣ토깽이네 꿀잼유머 
태권도 끝나고 유튜브를 틀었더니 있어서  봤어요
ㅠㅠㅜ늦게와서재송해요ㅠㅠ
사랑해요건강해요 ",2020-05-13
379, 토깽이네 남편 순금 결혼반지 갈아서 치즈볼에 뿌려줬더니 반응이?! 2단 몰카 도전!ㅣ토깽이네 나도 몰카ㅠㅠ,2020-05-13
380, 토깽이네 남편 순금 결혼반지 갈아서 치즈볼에 뿌려줬더니 반응이?! 2단 몰카 도전!ㅣ토깽이네 나다린 머리 얼구루귀엽네,2020-05-13
381, 토깽이네 남편 순금 결혼반지 갈아서 치즈볼에 뿌려줬더니 반응이?! 2단 몰카 도전!ㅣ토깽이네 1:32 나린이 기여워 ㅠㅠㅠㅠㅠ,2020-05-13
382, 토깽이네 남편 순금 결혼반지 갈아서 치즈볼에 뿌려줬더니 반응이?! 2단 몰카 도전!ㅣ토깽이네 하 ....진짜 학원 때매 늦었어요ㅠㅠ 담에는 학원 끈고 토껭이네 자주보고  빨리볼께요  죄송해요ㅠ 그리고 토깽님 사랑해여♥♥ 나린아다린이 사랑해!!!,2020-05-13
